Age,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Injury,Days,Games missed,Position_DF,Position_FW,Position_MF,PreferredFoot_ Both,PreferredFoot_ Left,PreferredFoot_ Right
20,2,0.43478260869565216,0.625,0.5886415049410644,35.3,2.4,2.5,2.625,2.0,2.0,3.0,6,0.0,2.395071465572408,2.057858430242274,2.7499999999999996,2.367691319197863,3.1346153846153846,0.6448598130841121,4.774038461538462,1.5,1.6666666666666667,0.8921121404456347,1.35,0.8662391053409028,0.6839903786706788,0.6214465011907718,0.8242570599617114,0.6382504298859908,0.7937005259840998,0,0.0,0.0,0,1,0,0,1,0
21,1,-0.6956521739130435,-0.4166666666666667,-0.4343374211215621,11.5,0.4,1.0,0.625,0.0,2.0,2.0,1,0.0,0.5421773388346891,0.15077017218638405,0.75,0.37105610226235153,0.7115384615384616,-0.028037383177570093,1.2259615384615385,1.2727272727272725,2.5333333333333337,0.9205164082515889,0.5,0.8480926088488114,0.7179054352068319,0.6839903786706788,0.8793659344316359,0.6126925675228417,0.8193212706006459,1,0.5454545454545454,1.1666666666666667,0,1,0,0,1,0
19,11,0.6086956521739131,0.8333333333333334,0.8586736516251935,41.6,-0.2,1.25,0.375,-0.2,0.0,0.0,8,0.0,-0.2774781778721579,-0.297469268959914,-0.26279904306220087,-0.3285651482871733,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,-0.2272727272727273,0.5333333333333334,0.5539658256754465,-0.25,0.5539658256754465,0.3873004314689294,0.4305946713107052,0.5166693497076101,0.38427854203503925,0.5150271015886777,0,0.0,0.0,1,0,0,0,0,1
20,3,-0.34782608695652173,-0.125,-0.11715680438147398,9.4,-0.2,0.25,-0.125,-0.2,0.0,0.0,1,0.0,0.014602781463626667,0.017126593116144194,0.26606858054226484,0.08498190795035655,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,-0.15909090909090912,0.9666666666666667,0.6214465011907718,-0.17500000000000002,0.6214465011907718,0.3873004314689294,0.4305946713107052,0.5166693497076101,0.38427854203503925,0.5150271015886777,0,0.0,0.0,1,0,0,0,0,1
20,7,-0.34782608695652173,-0.125,-0.11715680438147398,9.4,-0.2,0.25,-0.125,-0.2,0.0,0.0,1,0.0,0.014602781463626667,0.017126593116144194,0.26606858054226484,0.08498190795035655,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,-0.15909090909090912,0.9666666666666667,0.6214465011907718,-0.17500000000000002,0.6214465011907718,0.3873004314689294,0.4305946713107052,0.5166693497076101,0.38427854203503925,0.5150271015886777,0,0.0,0.0,1,0,0,0,0,1
21,1,0.782608695652174,1.0,1.0453625431599,46.0,-0.2,0.25,-0.125,-0.2,0.0,0.0,6,0.0,0.012779016909626508,0.03341089476756007,-0.4583333333333332,-0.21203205843562953,0.5961538461538461,1.1401869158878504,-0.16826923076923078,-0.2272727272727273,-0.13333333333333333,0.4121285299808557,-0.25,0.4121285299808557,0.3684031498640387,0.2714417616594907,0.3914867641168864,0.3684031498640387,0.3914867641168864,0,0.0,0.0,1,0,0,0,0,1
22,16,0.34782608695652173,0.5833333333333334,0.5934039766638886,35.5,-0.4,-0.25,-0.5,-0.4,0.0,0.0,5,1.0,-0.4372095567266768,-0.4653660342624421,-0.4166666666666666,-0.4947414696831355,0.6538461538461539,1.0186915887850467,0.13942307692307693,-0.31818181818181823,-0.4,0.0,-0.35000000000000003,0.0,0.2154434690031884,0.3107232505953859,0.3419951893353394,0.2154434690031884,0.3419951893353394,0,0.0,0.0,1,0,0,0,0,1
23,5,0.17391304347826086,0.4166666666666667,0.44529110608405764,32.0,-0.4,-0.25,-0.5,-0.4,0.0,0.0,3,0.0,-0.3048599762454111,-0.31866693748891206,-0.24999999999999992,-0.3357174258564134,0.4230769230769231,0.7850467289719626,-0.1875,-0.31818181818181823,-0.4,0.0,-0.35000000000000003,0.0,0.3107232505953859,0.3419951893353394,0.4121285299808557,0.3107232505953859,0.4121285299808557,0,0.0,0.0,1,0,0,0,0,1
24,2,0.43478260869565216,0.5833333333333334,0.5286343612334802,33.9,0.0,1.0,0.375,0.0,0.0,0.0,5,0.0,-0.2254502279566517,-0.23064747942479402,0.5416666666666667,0.05300801460890734,0.9230769230769231,1.9532710280373833,0.9663461538461539,-0.0454545454545455,0.6,0.594392195276313,-0.050000000000000044,0.594392195276313,0.3419951893353394,0.4481404746557165,0.5065797019100886,0.3419951893353394,0.5065797019100886,0,0.0,0.0,1,0,0,0,0,1
25,1,-0.6956521739130435,-0.4583333333333333,-0.47481843076556735,10.5,-0.2,-0.25,-0.375,-0.2,0.0,0.0,2,0.0,-0.4372095567266768,-0.4653660342624421,-0.4166666666666666,-0.4947414696831355,-0.019230769230769232,0.1308411214953271,0.22596153846153846,0.09090909090909087,-0.4,0.4481404746557165,0.09999999999999995,0.4481404746557165,0.3684031498640387,0.4481404746557165,0.5065797019100886,0.3684031498640387,0.5065797019100886,0,0.0,0.0,1,0,0,0,0,1
17,9,-0.6086956521739131,-0.5833333333333334,-0.6024526729372545,7.6,-0.4,0.5,-0.125,-0.4,0.0,0.0,0,0.0,0.7225218221278422,0.702530731040086,0.3293650793650794,0.5243198123892047,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,-0.31818181818181823,2.266666666666667,0.7368062997280773,-0.35000000000000003,0.7368062997280773,0.6960514610711055,0.566441389005206,0.8036350150921817,0.6830669844388966,0.7940234310343625,1,0.18181818181818182,0.3333333333333333,0,1,0,0,1,0
18,8,0.8695652173913043,1.0833333333333333,1.0482200261935946,23.0,0.4,0.25,0.25,0.4,0.0,0.0,2,0.0,2.0146027814636267,2.0171265931161444,1.4503968253968254,1.7907518293031124,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,0.09090909090909087,-0.13333333333333333,0.5065797019100886,0.09999999999999995,0.5065797019100886,0.6960514610711055,0.566441389005206,0.8036350150921817,0.6830669844388966,0.7940234310343625,2,3.6363636363636362,0.8333333333333334,0,1,0,0,1,0
19,5,0.13043478260869565,0.2916666666666667,0.31718061674008813,29.0,1.2,2.25,1.75,1.0,1.0,1.0,2,0.0,0.8598163319897267,0.7375665592805041,4.083333333333332,2.1379899225592642,1.9423076923076923,1.5420560747663552,1.3509615384615385,0.9545454545454546,1.866666666666667,0.8527018983281598,0.8499999999999999,0.8387206526527142,0.5748897078944831,0.7368062997280773,0.8387206526527142,0.5428835233189814,0.8242570599617114,1,0.2727272727272727,0.16666666666666666,0,1,0,0,1,0
20,6,1.4782608695652173,1.5,1.480652458626027,28.1,1.2,2.75,2.0,1.2,0.0,0.0,6,0.0,1.0186358285672454,1.1483240302463882,4.624999999999999,2.6150620540394303,4.0,3.7196261682242993,2.1009615384615383,0.31818181818181823,1.0,0.7113786608980126,0.35000000000000003,0.7113786608980126,0.4791419857062784,0.6126925675228417,0.6979532046908887,0.4791419857062784,0.6979532046908887,2,0.9393939393939394,0.8333333333333334,0,1,0,0,1,0
21,2,3.347826086956522,1.5833333333333333,1.6930586974639839,6.1,0.6,2.25,1.375,0.6,0.0,0.0,0,0.0,0.6215870871234485,0.7082267399257982,4.208333333333332,2.1733285989652025,1.9038461538461537,3.5981308411214954,2.9951923076923075,-0.09090909090909093,0.3000000000000001,0.5371685354944833,-0.10000000000000002,0.5371685354944833,0.42171633265087466,0.5698019215305066,0.6382504298859908,0.42171633265087466,0.6382504298859908,10,4.848484848484849,5.333333333333333,0,1,0,0,1,0
21,8,3.347826086956522,1.5833333333333333,1.6930586974639839,6.1,0.6,2.25,1.375,0.6,0.0,0.0,0,0.0,0.6215870871234485,0.7082267399257982,4.208333333333332,2.1733285989652025,1.9038461538461537,3.5981308411214954,2.9951923076923075,-0.09090909090909093,0.3000000000000001,0.5371685354944833,-0.10000000000000002,0.5371685354944833,0.42171633265087466,0.5698019215305066,0.6382504298859908,0.42171633265087466,0.6382504298859908,10,4.848484848484849,5.333333333333333,0,1,0,0,1,0
22,5,0.34782608695652173,0.4166666666666667,0.40004762471722827,30.9,1.0,0.75,0.875,1.0,0.0,0.0,4,0.0,0.7009968354122078,0.7962461979899161,1.8333333333333333,1.2191843360048695,0.7884615384615384,1.719626168224299,1.1778846153846154,0.7272727272727273,0.46666666666666673,0.7113786608980126,0.7999999999999999,0.7113786608980126,0.5313292845913056,0.5848035476425733,0.7113786608980126,0.5313292845913056,0.7113786608980126,0,0.0,0.0,0,1,0,0,1,0
23,2,0.391304347826087,0.625,0.562924157637814,34.7,2.6,1.5,2.25,2.6,0.0,0.0,4,0.0,2.077432472417371,2.3219168044346286,2.5833333333333326,2.4560380102127084,1.2884615384615385,2.1121495327102804,1.6298076923076923,1.6363636363636362,0.9333333333333335,0.8572618882313395,1.7999999999999998,0.8572618882313395,0.6619105948026229,0.6126925675228417,0.8041451517178116,0.6619105948026229,0.8041451517178116,0,0.0,0.0,0,1,0,0,1,0
24,1,-0.782608695652174,-0.5,-0.5091082271699012,9.7,0.2,0.0,0.0,-0.2,2.0,2.0,1,0.0,0.14512859739089218,-0.28932711813420603,-0.4583333333333332,-0.4063947786682899,0.17307692307692307,0.1588785046728972,0.28365384615384615,1.0909090909090908,0.2666666666666667,0.7428958841446566,0.15,0.594392195276313,0.6463304070095651,0.4308869380063768,0.7047298732064892,0.4791419857062784,0.5748897078944831,1,0.5757575757575758,0.5,0,1,0,0,1,0
18,8,0.6086956521739131,-0.16666666666666666,0.02095487558042624,7.400000000000001,1.4,-0.25,0.625,1.4,0.0,0.0,3,0.0,1.1774553251447644,1.3243629463746245,-0.6666666666666665,0.4770721314801662,1.4807692307692308,-0.037383177570093455,1.6490384615384615,1.5454545454545454,-0.4,0.7428958841446566,1.6999999999999997,0.7428958841446566,0.6619105948026229,0.2154434690031884,0.6767899452107008,0.6619105948026229,0.6767899452107008,3,5.696969696969697,6.666666666666667,0,1,0,0,0,1
19,8,0.0,-0.3333333333333333,-0.365281581140612,6.5,0.4,0.25,0.25,0.4,0.0,0.0,0,0.0,1.1774553251447641,1.3243629463746243,0.7083333333333333,1.0601602921781472,0.5769230769230769,-0.22429906542056074,0.9663461538461539,1.0909090909090908,0.6,0.7719442629361641,1.2,0.7719442629361641,0.7937005259840998,0.6463304070095651,0.9205164082515889,0.7937005259840998,0.9205164082515889,2,0.2727272727272727,0.3333333333333333,0,1,0,0,0,1
20,5,0.043478260869565216,-0.041666666666666664,-0.040481009644005236,20.7,0.8,1.25,1.0,0.6,1.0,1.0,3,1.0,1.3627447378185362,1.3243629463746243,0.9999999999999998,1.2015149978019004,1.2115384615384615,-0.028037383177570093,1.7644230769230769,0.9999999999999999,1.5333333333333332,0.8339550915402607,0.8499999999999999,0.8092672334566456,0.7047298732064892,0.594392195276313,0.8242570599617114,0.6839903786706788,0.8092672334566456,0,0.0,0.0,0,1,0,0,0,1
21,2,0.34782608695652173,0.5,0.4019526134063579,31.0,2.6,1.0,2.0,2.6,0.0,0.0,3,0.0,1.892143059743599,2.116538068951687,2.999999999999999,2.5090460248216155,2.076923076923077,0.5046728971962616,3.139423076923077,1.8636363636363635,0.6666666666666667,0.8662391053409028,2.05,0.8662391053409028,0.6694329500821695,0.6619105948026229,0.8387206526527142,0.6694329500821695,0.8387206526527142,1,0.5454545454545454,0.5,0,1,0,0,0,1
22,1,-0.7391304347826086,-0.5,-0.5457792594356471,8.9,-0.2,0.25,-0.125,-0.2,0.0,0.0,1,0.0,-0.25192014405290486,-0.25998729877950005,-0.1249999999999999,-0.2473707348415678,0.6346153846153846,-0.102803738317757,1.0625,0.1818181818181818,1.1333333333333335,0.6979532046908887,0.19999999999999996,0.6979532046908887,0.5192494101851104,0.5646216173286172,0.6839903786706788,0.5192494101851104,0.6839903786706788,1,0.6060606060606061,1.0,0,1,0,0,0,1
18,11,-1.173913043478261,-0.9166666666666666,-0.9220145255387546,0.1,-0.4,-0.25,-0.5,-0.4,0.0,0.0,0,0.0,-0.2774781778721579,-0.297469268959914,-0.26279904306220087,-0.3285651482871733,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,-0.31818181818181823,-0.4,0.0,-0.35000000000000003,0.0,0.3873004314689294,0.4305946713107052,0.5166693497076101,0.38427854203503925,0.5150271015886777,0,0.0,0.0,1,0,0,0,1,0
19,19,-1.1304347826086956,-0.875,-0.8434337421121562,0.95,-0.4,-0.25,-0.5,-0.4,0.0,0.0,1,0.0,-0.2774781778721579,-0.297469268959914,-0.26279904306220087,-0.3285651482871733,-0.3076923076923077,-0.32710280373831774,-0.22596153846153846,-0.31818181818181823,-0.4,0.0,-0.35000000000000003,0.0,0.307400556170758,0.3417632171052573,0.41008073462279293,0.3050020809376136,0.40877728142699987,0,0.0,0.0,1,0,0,0,1,0
19,1,-1.1304347826086956,-0.875,-0.8434337421121562,0.95,-0.4,-0.25,-0.5,-0.4,0.0,0.0,1,0.0,-0.2774781778721579,-0.297469268959914,-0.26279904306220087,-0.3285651482871733,-0.3076923076923077,-0.32710280373831774,-0.22596153846153846,-0.31818181818181823,-0.4,0.0,-0.35000000000000003,0.0,0.307400556170758,0.3417632171052573,0.41008073462279293,0.3050020809376136,0.40877728142699987,0,0.0,0.0,1,0,0,0,1,0
20,2,-0.6086956521739131,-0.4583333333333333,-0.4186212644362424,11.8,-0.2,-0.25,-0.375,-0.2,0.0,0.0,1,0.0,-0.35779980843791737,-0.37734657619832407,-0.7499999999999998,-0.5830881606979811,-0.21153846153846154,0.0,-0.22596153846153846,0.045454545454545435,-0.4,0.4308869380063768,0.049999999999999975,0.4308869380063768,0.3914867641168864,0.2154434690031884,0.4121285299808557,0.3914867641168864,0.4121285299808557,0,0.0,0.0,1,0,0,0,1,0
21,4,-0.17391304347826086,0.041666666666666664,0.06762709846410286,23.2,-0.2,-0.25,-0.375,-0.2,0.0,0.0,3,0.0,-0.2254502279566517,-0.23064747942479402,-0.7499999999999998,-0.4947414696831355,0.17307692307692307,0.6261682242990654,-0.1971153846153846,-0.13636363636363638,-0.4,0.3419951893353394,-0.15000000000000002,0.3419951893353394,0.3914867641168864,0.2154434690031884,0.3914867641168864,0.3914867641168864,0.3914867641168864,0,0.0,0.0,1,0,0,0,1,0
22,8,-0.21739130434782608,0.0,0.024288605786403142,22.2,0.0,-0.25,-0.25,0.0,0.0,0.0,4,1.0,-0.2254502279566517,-0.23064747942479402,-0.7499999999999998,-0.4947414696831355,0.038461538461538464,0.37383177570093457,-0.14903846153846154,0.09090909090909087,-0.4,0.4481404746557165,0.09999999999999995,0.4481404746557165,0.3914867641168864,0.0,0.3914867641168864,0.3914867641168864,0.3914867641168864,0,0.0,0.0,1,0,0,0,1,0
23,3,0.34782608695652173,0.5833333333333334,0.5538754613644481,17.25,0.6,-0.25,0.125,0.6,0.0,0.0,8,1.0,0.5695591372079425,0.6414049503906782,0.02886762360446576,0.36053904162862255,-0.07692307692307693,0.6542056074766355,-0.13942307692307693,0.022727272727272683,-0.4,0.42171633265087466,0.024999999999999953,0.42171633265087466,0.4199241111751812,0.368203269393701,0.5052274536450708,0.41864492551779475,0.504369988589973,0,0.0,0.0,1,0,0,0,1,0
23,5,0.34782608695652173,0.5833333333333334,0.5538754613644481,17.25,0.6,-0.25,0.125,0.6,0.0,0.0,8,1.0,0.5695591372079425,0.6414049503906782,0.02886762360446576,0.36053904162862255,-0.07692307692307693,0.6542056074766355,-0.13942307692307693,0.022727272727272683,-0.4,0.42171633265087466,0.024999999999999953,0.42171633265087466,0.4199241111751812,0.368203269393701,0.5052274536450708,0.41864492551779475,0.504369988589973,0,0.0,0.0,1,0,0,0,1,0
24,2,0.43478260869565216,0.6666666666666666,0.6972258602214549,37.9,0.2,-0.25,-0.125,0.2,0.0,0.0,5,0.0,0.7804065837009672,0.8842656560540341,-0.6666666666666665,0.1943627202326603,0.038461538461538464,1.0560747663551402,-0.07211538461538461,0.045454545454545435,-0.4,0.4308869380063768,0.049999999999999975,0.4308869380063768,0.5065797019100886,0.2154434690031884,0.5192494101851104,0.5065797019100886,0.5192494101851104,0,0.0,0.0,1,0,0,0,1,0
