Age,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Injury,Days,Games missed,Position_DF,Position_FW,Position_MF,PreferredFoot_ Both,PreferredFoot_ Left,PreferredFoot_ Right
23,9,42,28,2638,4.8999999999999995,2,0,2,2,0,0,0,0,6.62066985645933,6.433492822966507,7.615693779904307,14.042870813397126,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05809569377990429,0.0798373205741626,0.1379234449760765,0.05674641148325351,0.1366124401913875,6,111.0,39.0,1,0,0,0,1,0
23,14,42,28,2638,4.8999999999999995,2,0,2,2,0,0,0,0,6.62066985645933,6.433492822966507,7.615693779904307,14.042870813397126,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05809569377990429,0.0798373205741626,0.1379234449760765,0.05674641148325351,0.1366124401913875,6,111.0,39.0,1,0,0,0,1,0
24,11,24,21,1745,19.4,0,1,1,0,0,0,3,0,1.2,1.2,1.0,2.2,32,74,51,0.0,0.05,0.05,0.0,0.05,0.06,0.05,0.12,0.06,0.12,1,56.0,8.0,1,0,0,0,1,0
25,12,30,18,1670,18.6,4,1,5,4,0,0,1,0,3.2,3.2,1.2,4.4,35,77,95,0.22,0.05,0.27,0.22,0.27,0.17,0.06,0.24,0.17,0.24,1,124.0,10.0,1,0,0,0,1,0
26,14,17,11,1036,11.5,3,1,4,3,0,0,2,0,1.7,1.7,0.8,2.6,23,42,53,0.26,0.09,0.35,0.26,0.35,0.15,0.07,0.22,0.15,0.22,1,89.0,13.0,1,0,0,0,1,0
27,14,54,30,2856,15.9,4,6,10,4,0,0,6,0,3.8,3.8,4.0,8.0,74,88,150,0.13,0.19,0.32,0.13,0.32,0.12,0.13,0.25,0.12,0.25,2,84.0,14.0,1,0,0,0,1,0
28,12,32,20,1851,20.6,4,1,5,4,0,0,1,0,3.4,3.4,1.6,4.9,31,70,60,0.19,0.05,0.24,0.19,0.24,0.16,0.08,0.24,0.16,0.24,0,0.0,0.0,1,0,0,0,1,0
29,11,34,30,2531,28.1,3,1,4,3,0,0,7,0,3.2,3.2,1.4,4.6,32,98,67,0.11,0.04,0.14,0.11,0.14,0.11,0.05,0.17,0.11,0.17,0,0.0,0.0,1,0,0,0,1,0
30,13,12,12,837,9.3,1,0,1,1,0,0,0,0,1.4,1.4,0.8,2.2,12,18,28,0.11,0.0,0.11,0.11,0.11,0.15,0.08,0.24,0.15,0.24,0,0.0,0.0,1,0,0,0,1,0
18,5,27,24,2005,22.3,2,2,4,2,0,0,3,0,0.9,0.9,0.9,1.8,25,159,16,0.09,0.09,0.18,0.09,0.18,0.04,0.04,0.09,0.04,0.09,0,0.0,0.0,0,0,1,0,0,1
19,2,21,18,1682,18.7,1,1,2,1,0,0,3,0,1.1,1.1,1.5,2.5,33,105,15,0.05,0.05,0.11,0.05,0.11,0.06,0.08,0.14,0.06,0.14,1,18.0,3.0,0,0,1,0,0,1
20,7,33,30,2627,29.2,2,1,3,2,0,0,8,0,1.3,1.3,1.1,2.4,45,179,44,0.07,0.03,0.1,0.07,0.1,0.05,0.04,0.08,0.05,0.08,1,6.0,1.0,0,0,1,0,0,1
21,7,34,33,2946,32.7,1,4,5,1,0,0,7,1,1.6,1.6,3.6,5.1,54,266,32,0.03,0.12,0.15,0.03,0.15,0.05,0.11,0.16,0.05,0.16,0,0.0,0.0,0,0,1,0,0,1
22,11,34,34,2769,30.8,0,3,3,0,0,0,10,1,1.4,1.4,1.9,3.4,18,140,17,0.0,0.1,0.1,0.0,0.1,0.05,0.06,0.11,0.05,0.11,0,0.0,0.0,0,0,1,0,0,1
23,13,22,22,1838,10.2,0,0,0,0,0,0,4,0,0.6,0.6,1.4,2.0,18,98,10,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,2,198.0,26.0,0,0,1,0,0,1
19,3,36,24,2220,12.3,7,0,7,7,0,0,0,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.27,0.0,0.27,0.27,0.27,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,0,1
19,16,36,24,2220,12.3,7,0,7,7,0,0,0,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.27,0.0,0.27,0.27,0.27,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,0,1
20,19,42,37,3174,35.3,4,3,7,4,0,1,2,0,5.7,4.9,3.2,8.1,80,123,173,0.11,0.09,0.2,0.11,0.2,0.16,0.09,0.25,0.14,0.23,0,0.0,0.0,0,1,0,0,0,1
21,13,46,46,4057,45.1,14,8,22,10,4,4,3,0,12.1,8.9,8.6,17.6,135,223,221,0.31,0.18,0.49,0.22,0.4,0.27,0.19,0.46,0.2,0.39,0,0.0,0.0,0,1,0,0,0,1
22,14,102,87,7677,28.399999999999995,12,18,30,12,0,0,9,0,6.6000000000000005,6.6000000000000005,11.7,18.299999999999997,237,381,378,0.14,0.21,0.3499999999999999,0.14,0.3499999999999999,0.08,0.14,0.21,0.08,0.21,3,166.0,26.0,0,1,0,0,0,1
23,5,15,8,755,4.2,1,1,2,1,0,0,1,0,5.281318681318681,4.880586080586081,3.5904761904761906,8.467399267399268,20,33,38,0.075,0.075,0.15,0.075,0.15,0.2036141636141636,0.15587301587301586,0.3595054945054945,0.19435286935286936,0.3503052503052503,0,0.0,0.0,0,1,0,0,0,1
23,12,15,8,755,4.2,1,1,2,1,0,0,1,0,5.281318681318681,4.880586080586081,3.5904761904761906,8.467399267399268,20,33,38,0.075,0.075,0.15,0.075,0.15,0.2036141636141636,0.15587301587301586,0.3595054945054945,0.19435286935286936,0.3503052503052503,0,0.0,0.0,0,1,0,0,0,1
24,11,38,30,2636,29.3,10,4,14,9,1,1,3,0,7.3,6.5,4.3,10.8,69,131,129,0.34,0.14,0.48,0.31,0.44,0.25,0.15,0.39,0.22,0.37,0,0.0,0.0,0,1,0,0,0,1
25,13,10,9,798,8.9,2,1,3,1,1,1,2,0,3.3,2.5,1.9,4.3,26,34,49,0.23,0.11,0.34,0.11,0.23,0.37,0.21,0.58,0.28,0.49,0,0.0,0.0,0,1,0,0,0,1
20,11,55,49,4415,24.55,3,2,5,3,0,0,13,0,3.2932604735883424,3.032422586520947,3.215300546448088,6.249180327868853,0,0,0,0.065,0.035,0.1,0.065,0.1,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
20,20,55,49,4415,24.55,3,2,5,3,0,0,13,0,3.2932604735883424,3.032422586520947,3.215300546448088,6.249180327868853,0,0,0,0.065,0.035,0.1,0.065,0.1,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,0,1
21,1,30,18,1686,18.7,2,1,3,2,0,0,10,2,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.11,0.05,0.16,0.11,0.16,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,1,47.0,7.0,0,0,1,0,0,1
22,15,78,75,6405,23.7,0,3,3,0,0,0,48,0,3.5999999999999996,3.5999999999999996,4.5,8.100000000000001,57,318,84,0.0,0.04,0.04,0.0,0.04,0.05000000000000001,0.06,0.11,0.05000000000000001,0.11,3,74.0,12.0,0,0,1,0,0,1
23,14,90,87,7518,27.8,6,0,6,6,0,0,36,0,3.9000000000000004,3.9000000000000004,3.3000000000000003,6.8999999999999995,51,399,51,0.07,0.0,0.07,0.07,0.07,0.05000000000000001,0.04,0.08,0.05000000000000001,0.08,3,44.0,4.0,0,0,1,0,0,1
24,18,132,124,10812,30.0,4,8,12,4,0,0,52,4,4.8,4.8,5.6,10.4,64,548,52,0.03,0.07,0.1,0.03,0.1,0.04,0.05,0.09,0.04,0.09,4,47.0,4.0,0,0,1,0,0,1
25,6,42,40,3342,37.1,3,2,5,3,0,0,11,1,1.9,1.9,3.7,5.6,34,232,58,0.08,0.05,0.13,0.08,0.13,0.05,0.1,0.15,0.05,0.15,1,8.0,2.0,0,0,1,0,0,1
26,2,34,33,2854,31.7,1,3,4,1,0,0,8,2,4.1,4.1,3.1,7.1,27,163,66,0.03,0.09,0.13,0.03,0.13,0.13,0.1,0.23,0.13,0.23,0,0.0,0.0,0,0,1,0,0,1
27,15,37,37,3252,36.1,5,0,5,5,0,0,7,0,2.6,2.6,2.3,4.9,22,142,30,0.14,0.0,0.14,0.14,0.14,0.07,0.06,0.14,0.07,0.14,0,0.0,0.0,0,0,1,0,0,1
28,13,9,9,794,8.8,0,1,1,0,0,0,2,0,1.0,1.0,1.5,2.5,7,31,16,0.0,0.11,0.11,0.0,0.11,0.12,0.17,0.29,0.12,0.29,1,34.0,5.0,0,0,1,0,0,1
20,5,6,4,295,3.3,0,0,0,0,0,0,1,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,1,236.0,46.0,0,0,1,0,1,0
21,9,38,28,2658,29.5,2,3,5,2,0,0,10,0,1.6466302367941712,1.5162112932604734,1.607650273224044,3.1245901639344265,0,0,0,0.07,0.1,0.17,0.07,0.17,0.1083060109289617,0.1057012750455373,0.2140619307832423,0.1009107468123861,0.2066484517304189,0,0.0,0.0,0,0,1,0,1,0
22,14,15,11,990,11.0,2,3,5,2,0,0,0,0,0.6,0.6,1.5,2.1,16,60,58,0.18,0.27,0.45,0.18,0.45,0.05,0.13,0.19,0.05,0.19,1,88.0,17.0,0,0,1,0,1,0
23,11,96,93,7254,26.899999999999995,6,12,18,6,0,0,15,0,7.5,7.5,7.800000000000001,15.299999999999999,150,306,402,0.07,0.15,0.22,0.07,0.22,0.09000000000000001,0.10000000000000002,0.19000000000000003,0.09000000000000001,0.19000000000000003,3,47.0,5.0,0,0,1,0,1,0
24,19,60,54,4504,25.0,2,2,4,2,0,0,18,0,4.6,4.6,4.2,8.8,80,174,120,0.04,0.04,0.08,0.04,0.08,0.09,0.08,0.17,0.09,0.17,2,45.0,8.0,0,0,1,0,1,0
25,2,30,21,1946,21.6,2,0,2,2,0,0,7,0,0.6,0.6,1.1,1.6,26,95,25,0.09,0.0,0.09,0.09,0.09,0.03,0.05,0.08,0.03,0.08,0,0.0,0.0,0,0,1,0,1,0
26,12,16,13,1053,11.7,0,1,1,0,0,0,6,0,0.1,0.1,0.6,0.8,5,38,7,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06,0,0.0,0.0,0,0,1,0,1,0
27,4,28,8,932,5.2,1,1,2,1,0,0,4,0,1.9466302367941712,1.8162112932604735,2.507650273224044,4.324590163934427,14,32,23,0.055,0.055,0.105,0.055,0.105,0.07415300546448085,0.10285063752276866,0.17203096539162116,0.07045537340619305,0.16832422586520945,0,0.0,0.0,0,0,1,0,1,0
27,11,28,8,932,5.2,1,1,2,1,0,0,4,0,1.9466302367941712,1.8162112932604735,2.507650273224044,4.324590163934427,14,32,23,0.055,0.055,0.105,0.055,0.105,0.07415300546448085,0.10285063752276866,0.17203096539162116,0.07045537340619305,0.16832422586520945,0,0.0,0.0,0,0,1,0,1,0
28,13,10,8,714,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,5,30,5,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,0,0.0,0.0,0,0,1,0,1,0
20,4,35,30,2697,30.0,17,0,17,16,1,1,1,0,16.4,15.6,2.6,18.2,53,49,182,0.57,0.0,0.57,0.53,0.53,0.6,0.09,0.7,0.57,0.67,0,0.0,0.0,0,1,0,0,0,1
21,12,34,29,2483,27.6,14,2,16,14,0,0,2,0,13.8,13.8,3.2,17.0,44,37,169,0.51,0.07,0.58,0.51,0.58,0.5,0.11,0.62,0.5,0.62,1,1.0,0.0,0,1,0,0,0,1
22,13,18,12,1053,11.7,3,1,4,2,1,1,2,1,5.9,5.2,1.2,6.4,11,10,63,0.26,0.09,0.34,0.17,0.26,0.51,0.1,0.61,0.44,0.54,1,131.0,21.0,0,1,0,0,0,1
23,12,23,15,1308,4.866666666666666,10,1,11,9,1,1,2,0,13.78131868131868,12.58058608058608,4.09047619047619,16.66739926739927,16,13,85,1.0133333333333334,0.03,1.0433333333333332,0.9833333333333334,1.0133333333333334,0.4157427757427758,0.10724867724867725,0.5196703296703297,0.3829019129019129,0.4902035002035002,0,0.0,0.0,0,1,0,0,0,1
23,3,23,15,1308,4.866666666666666,10,1,11,9,1,1,2,0,13.78131868131868,12.58058608058608,4.09047619047619,16.66739926739927,16,13,85,1.0133333333333334,0.03,1.0433333333333332,0.9833333333333334,1.0133333333333334,0.4157427757427758,0.10724867724867725,0.5196703296703297,0.3829019129019129,0.4902035002035002,0,0.0,0.0,0,1,0,0,0,1
23,14,23,15,1308,4.866666666666666,10,1,11,9,1,1,2,0,13.78131868131868,12.58058608058608,4.09047619047619,16.66739926739927,16,13,85,1.0133333333333334,0.03,1.0433333333333332,0.9833333333333334,1.0133333333333334,0.4157427757427758,0.10724867724867725,0.5196703296703297,0.3829019129019129,0.4902035002035002,0,0.0,0.0,0,1,0,0,0,1
24,12,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,46,0.39,0.08,0.47,0.39,0.47,0.46,0.1,0.56,0.46,0.56,0,0.0,0.0,0,1,0,0,0,1
25,4,30,7,849,4.75,4,0,4,4,0,0,3,0,8.28131868131868,7.880586080586081,3.2904761904761908,11.167399267399269,9,6,43,1.255,0.0,1.255,1.255,1.255,0.3636141636141636,0.12587301587301586,0.49450549450549447,0.35435286935286936,0.4853052503052503,0,0.0,0.0,0,1,0,0,0,1
25,11,30,7,849,4.75,4,0,4,4,0,0,3,0,8.28131868131868,7.880586080586081,3.2904761904761908,11.167399267399269,9,6,43,1.255,0.0,1.255,1.255,1.255,0.3636141636141636,0.12587301587301586,0.49450549450549447,0.35435286935286936,0.4853052503052503,0,0.0,0.0,0,1,0,0,0,1
26,13,10,3,398,4.4,0,3,3,0,0,0,1,0,0.4,0.4,1.4,1.8,2,5,29,0.0,0.68,0.68,0.0,0.68,0.1,0.32,0.41,0.1,0.41,0,0.0,0.0,0,1,0,0,0,1
27,2,38,30,2688,4.966666666666666,0,2,2,0,0,0,4,0,2.60688995215311,2.544497607655502,2.7385645933014358,5.480956937799042,32,86,70,0.0,0.02666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.04269856459330143,0.029945773524720862,0.07264114832535883,0.04224880382775117,0.07220414673046249,6,90.0,18.0,1,0,0,0,0,1
27,4,38,30,2688,4.966666666666666,0,2,2,0,0,0,4,0,2.60688995215311,2.544497607655502,2.7385645933014358,5.480956937799042,32,86,70,0.0,0.02666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.04269856459330143,0.029945773524720862,0.07264114832535883,0.04224880382775117,0.07220414673046249,6,90.0,18.0,1,0,0,0,0,1
27,14,38,30,2688,4.966666666666666,0,2,2,0,0,0,4,0,2.60688995215311,2.544497607655502,2.7385645933014358,5.480956937799042,32,86,70,0.0,0.02666666666666667,0.02666666666666667,0.0,0.02666666666666667,0.04269856459330143,0.029945773524720862,0.07264114832535883,0.04224880382775117,0.07220414673046249,6,90.0,18.0,1,0,0,0,0,1
29,14,15,15,1251,6.949999999999999,0,1,1,0,0,0,2,0,1.303444976076555,1.272248803827751,1.4692822966507177,2.740478468899521,18,42,20,0.0,0.04,0.04,0.0,0.04,0.034047846889952146,0.0499186602870813,0.08396172248803825,0.03337320574162675,0.08330622009569374,2,2.0,0.0,1,0,0,0,0,1
29,3,15,15,1251,6.949999999999999,0,1,1,0,0,0,2,0,1.303444976076555,1.272248803827751,1.4692822966507177,2.740478468899521,18,42,20,0.0,0.04,0.04,0.0,0.04,0.034047846889952146,0.0499186602870813,0.08396172248803825,0.03337320574162675,0.08330622009569374,2,2.0,0.0,1,0,0,0,0,1
30,5,18,17,1531,8.5,0,1,1,0,0,0,1,0,1.203444976076555,1.1722488038277512,1.6692822966507177,2.840478468899521,14,36,25,0.0,0.035,0.035,0.0,0.035,0.034047846889952146,0.0549186602870813,0.08896172248803826,0.03337320574162675,0.08830622009569375,0,0.0,0.0,1,0,0,0,0,1
30,12,18,17,1531,8.5,0,1,1,0,0,0,1,0,1.203444976076555,1.1722488038277512,1.6692822966507177,2.840478468899521,14,36,25,0.0,0.035,0.035,0.0,0.035,0.034047846889952146,0.0549186602870813,0.08896172248803826,0.03337320574162675,0.08830622009569375,0,0.0,0.0,1,0,0,0,0,1
31,11,22,19,1640,18.2,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,14,52,29,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0,0.0,0.0,1,0,0,0,0,1
32,13,3,1,132,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0,0.0,0.0,1,0,0,0,0,1
16,3,14,7,732,4.05,2,1,3,2,0,0,2,0,5.081318681318681,4.680586080586081,2.890476190476191,7.567399267399268,9,8,11,0.16,0.08,0.24,0.16,0.24,0.22361416361416359,0.13087301587301586,0.3545054945054945,0.21435286935286935,0.3453052503052503,0,0.0,0.0,0,1,0,0,1,0
16,20,14,7,732,4.05,2,1,3,2,0,0,2,0,5.081318681318681,4.680586080586081,2.890476190476191,7.567399267399268,9,8,11,0.16,0.08,0.24,0.16,0.24,0.22361416361416359,0.13087301587301586,0.3545054945054945,0.21435286935286935,0.3453052503052503,0,0.0,0.0,0,1,0,0,1,0
17,9,28,22,1942,10.8,4,2,6,4,0,0,2,0,5.681318681318681,5.2805860805860805,3.7904761904761908,9.167399267399269,38,59,59,0.22,0.095,0.32,0.22,0.32,0.2036141636141636,0.13587301587301587,0.3395054945054945,0.19435286935286936,0.3303052503052503,0,0.0,0.0,0,1,0,0,1,0
17,14,28,22,1942,10.8,4,2,6,4,0,0,2,0,5.681318681318681,5.2805860805860805,3.7904761904761908,9.167399267399269,38,59,59,0.22,0.095,0.32,0.22,0.32,0.2036141636141636,0.13587301587301587,0.3395054945054945,0.19435286935286936,0.3303052503052503,0,0.0,0.0,0,1,0,0,1,0
18,7,44,37,3243,36.0,7,12,19,5,2,2,3,0,5.4,3.8,7.7,11.6,121,212,174,0.19,0.33,0.53,0.14,0.47,0.15,0.21,0.36,0.11,0.32,1,2.0,1.0,0,1,0,0,1,0
19,5,27,13,1201,6.699999999999999,2,6,8,2,0,0,4,0,6.581318681318681,6.180586080586081,6.59047619047619,12.767399267399266,55,63,110,0.08,0.9450000000000001,1.025,0.08,1.025,0.2336141636141636,0.24087301587301585,0.4795054945054945,0.22435286935286936,0.4703052503052503,2,24.0,4.0,0,1,0,0,1,0
19,12,27,13,1201,6.699999999999999,2,6,8,2,0,0,4,0,6.581318681318681,6.180586080586081,6.59047619047619,12.767399267399266,55,63,110,0.08,0.9450000000000001,1.025,0.08,1.025,0.2336141636141636,0.24087301587301585,0.4795054945054945,0.22435286935286936,0.4703052503052503,2,24.0,4.0,0,1,0,0,1,0
20,11,37,31,2749,30.5,2,11,13,2,0,0,2,0,2.9,2.9,8.7,11.6,111,133,243,0.07,0.36,0.43,0.07,0.43,0.09,0.29,0.38,0.09,0.38,1,135.0,13.0,0,1,0,0,1,0
21,13,2,1,114,1.3,1,0,1,1,0,0,0,0,0.4,0.4,0.9,1.4,3,4,13,0.79,0.0,0.79,0.79,0.79,0.35,0.72,1.07,0.35,1.07,0,0.0,0.0,0,1,0,0,1,0
19,1,60,60,5354,29.7,8,0,8,8,0,0,10,0,2.20688995215311,2.1444976076555022,2.5385645933014356,4.680956937799042,0,0,0,0.13,0.0,0.13,0.13,0.13,0.0580956937799043,0.0798373205741626,0.1379234449760765,0.0567464114832535,0.1366124401913875,2,52.0,4.0,1,0,0,0,0,1
20,18,66,60,5259,6.5,0,9,9,0,0,0,9,0,3.610334928229665,3.516746411483253,6.207846889952154,9.721435406698562,15,150,36,0.0,0.41000000000000003,0.41000000000000003,0.0,0.41000000000000003,0.022698564593301433,0.1932791068580542,0.21597448165869215,0.02224880382775117,0.2155374800637958,9,273.0,9.0,1,0,0,0,0,1
20,11,66,60,5259,6.5,0,9,9,0,0,0,9,0,3.610334928229665,3.516746411483253,6.207846889952154,9.721435406698562,15,150,36,0.0,0.41000000000000003,0.41000000000000003,0.0,0.41000000000000003,0.022698564593301433,0.1932791068580542,0.21597448165869215,0.02224880382775117,0.2155374800637958,9,273.0,9.0,1,0,0,0,0,1
20,1,66,60,5259,6.5,0,9,9,0,0,0,9,0,3.610334928229665,3.516746411483253,6.207846889952154,9.721435406698562,15,150,36,0.0,0.41000000000000003,0.41000000000000003,0.0,0.41000000000000003,0.022698564593301433,0.1932791068580542,0.21597448165869215,0.02224880382775117,0.2155374800637958,9,273.0,9.0,1,0,0,0,0,1
21,9,40,26,2614,7.25,2,2,4,2,0,0,2,0,2.4,2.4,0.8,3.2,24,118,14,0.035,0.035,0.07,0.035,0.07,0.04,0.015,0.055,0.04,0.055,4,264.0,22.0,1,0,0,0,0,1
21,1,40,26,2614,7.25,2,2,4,2,0,0,2,0,2.4,2.4,0.8,3.2,24,118,14,0.035,0.035,0.07,0.035,0.07,0.04,0.015,0.055,0.04,0.055,4,264.0,22.0,1,0,0,0,0,1
22,11,10,5,511,2.85,0,0,0,0,0,0,0,0,1.803444976076555,1.772248803827751,1.5692822966507178,3.340478468899521,4,14,3,0.0,0.0,0.0,0.0,0.0,0.09904784688995216,0.06491866028708129,0.16896172248803826,0.09837320574162675,0.16830622009569374,2,114.0,22.0,1,0,0,0,0,1
22,4,10,5,511,2.85,0,0,0,0,0,0,0,0,1.803444976076555,1.772248803827751,1.5692822966507178,3.340478468899521,4,14,3,0.0,0.0,0.0,0.0,0.0,0.09904784688995216,0.06491866028708129,0.16896172248803826,0.09837320574162675,0.16830622009569374,2,114.0,22.0,1,0,0,0,0,1
23,13,5,2,204,1.15,0,0,0,0,0,0,1,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02904784688995215,0.0399186602870813,0.06896172248803825,0.02837320574162675,0.06830622009569375,0,0.0,0.0,1,0,0,0,0,1
23,16,5,2,204,1.15,0,0,0,0,0,0,1,0,1.103444976076555,1.0722488038277511,1.2692822966507178,2.340478468899521,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02904784688995215,0.0399186602870813,0.06896172248803825,0.02837320574162675,0.06830622009569375,0,0.0,0.0,1,0,0,0,0,1
20,11,12,4,442,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,16,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0,0.0,1,0,0,0,1,0
22,14,34,14,1538,8.5,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,16,62,40,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,2,6.0,0.0,1,0,0,0,1,0
23,14,68,40,3820,10.6,4,0,4,4,0,0,8,0,3.4068899521531097,3.3444976076555024,4.138564593301435,7.280956937799042,30,146,46,0.05,0.0,0.05,0.05,0.05,0.04404784688995215,0.0599186602870813,0.10396172248803826,0.04337320574162675,0.10330622009569375,4,32.0,4.0,1,0,0,0,1,0
23,3,68,40,3820,10.6,4,0,4,4,0,0,8,0,3.4068899521531097,3.3444976076555024,4.138564593301435,7.280956937799042,30,146,46,0.05,0.0,0.05,0.05,0.05,0.04404784688995215,0.0599186602870813,0.10396172248803826,0.04337320574162675,0.10330622009569375,4,32.0,4.0,1,0,0,0,1,0
24,5,4,2,208,1.15,0,0,0,0,0,0,0,0,1.103444976076555,1.0722488038277511,1.3692822966507179,2.440478468899521,1,4,2,0.0,0.0,0.0,0.0,0.0,0.02904784688995215,0.0749186602870813,0.10396172248803826,0.02837320574162675,0.10330622009569375,0,0.0,0.0,1,0,0,0,1,0
24,12,4,2,208,1.15,0,0,0,0,0,0,0,0,1.103444976076555,1.0722488038277511,1.3692822966507179,2.440478468899521,1,4,2,0.0,0.0,0.0,0.0,0.0,0.02904784688995215,0.0749186602870813,0.10396172248803826,0.02837320574162675,0.10330622009569375,0,0.0,0.0,1,0,0,0,1,0
25,4,7,1,154,0.85,0,0,0,0,0,0,1,0,1.203444976076555,1.1722488038277512,1.2692822966507178,2.440478468899521,1,1,1,0.0,0.0,0.0,0.0,0.0,0.07904784688995214,0.0399186602870813,0.11896172248803825,0.07837320574162676,0.11830622009569375,0,0.0,0.0,1,0,0,0,1,0
25,11,7,1,154,0.85,0,0,0,0,0,0,1,0,1.203444976076555,1.1722488038277512,1.2692822966507178,2.440478468899521,1,1,1,0.0,0.0,0.0,0.0,0.0,0.07904784688995214,0.0399186602870813,0.11896172248803825,0.07837320574162676,0.11830622009569375,0,0.0,0.0,1,0,0,0,1,0
26,13,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0
17,3,7,3,336,3.7,1,0,1,1,0,0,0,0,4.881318681318681,4.480586080586081,2.6904761904761907,7.167399267399268,0,0,0,0.27,0.0,0.27,0.27,0.27,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,1,0
18,12,27,26,2283,12.7,18,5,23,17,1,1,2,0,4.881318681318681,4.480586080586081,2.6904761904761907,7.167399267399268,2,0,4,0.37,0.1,0.47,0.345,0.45,0.1686141636141636,0.09087301587301586,0.2595054945054945,0.15935286935286935,0.2503052503052503,0,0.0,0.0,0,1,0,0,1,0
18,5,27,26,2283,12.7,18,5,23,17,1,1,2,0,4.881318681318681,4.480586080586081,2.6904761904761907,7.167399267399268,2,0,4,0.37,0.1,0.47,0.345,0.45,0.1686141636141636,0.09087301587301586,0.2595054945054945,0.15935286935286935,0.2503052503052503,0,0.0,0.0,0,1,0,0,1,0
19,10,44,41,3574,19.85,15,9,24,15,0,0,3,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.195,0.605,0.7949999999999999,0.195,0.7949999999999999,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,1,0
19,4,44,41,3574,19.85,15,9,24,15,0,0,3,0,9.762637362637362,8.961172161172161,5.380952380952381,14.334798534798535,0,0,0,0.195,0.605,0.7949999999999999,0.195,0.7949999999999999,0.3372283272283272,0.1817460317460317,0.519010989010989,0.3187057387057387,0.5006105006105006,0,0.0,0.0,0,1,0,0,1,0
20,16,8,2,303,1.7,1,1,2,1,0,0,0,0,5.281318681318681,4.880586080586081,2.890476190476191,7.767399267399267,7,2,18,0.27,0.27,0.54,0.27,0.54,0.3086141636141636,0.14087301587301587,0.4495054945054945,0.29935286935286937,0.4403052503052503,0,0.0,0.0,0,1,0,0,1,0
